Judul,Tanggal,Kategori,Deskripsi,URL Gambar,URL Link,Bahan,Langkah
"Resep Pisang Goreng Wijen, Tambah Renyah dan Harum",22-Januari-2024,resep_makanan,"Hal ini juga bisa kamu contoh untuk membuat resep pisang goreng renyah, tambah taburan wijen sesaat sebelum digoreng.","https://asset.kompas.com/crops/w-fAOBWoTOv3m8CwGKSaFanFTDE=/55x48:855x582/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/01/22/65ae3ca5626c1.jpg",https://www.kompas.com/food/read/2024/01/22/180900975/resep-pisang-goreng-wijen-tambah-renyah-dan-harum,"300 gr tepung terigu serbaguna | 3 sdm mentega | Seperempat sdt gula bubuk | Setengah sdt garam | 350 ml air | 5 sdm wijen | 8 buah pisang batu atau kepok, iris panjang | Minyak untuk menggoreng | Resep Pisang Molen Mini Manis Gurih, Ini Tips Kulit Renyah | Artikel Kompas.id","Campur terigu dan mentega. Aduk rata. Masukkan garam, gula, tuang air sedikit demi sedikit sambail aduk rata. | Masukkan wijen ke adonan cair. | Panaskan satu sendok teh minyak goreng ke wajan antilengket. Pada wajan lain panaskan banyak minyak untuk menggoreng. | Celupkan pisang ke adonan cair, masukkan ke wajan antilengket. Cara ini membuat wijen tetap menempel pada adonan. Saat sudah setengah matang, goreng dengan minyak banyak sampai keemasan."
"Resep Oseng-oseng Mercon Khas Yogyakarta, Pakai Tetelan dan Daging",22-Januari-2024,resep_makanan,"Seperti namanya, makanan ini punya cita rasa super pedas sampai digambarkan seperti mercon. Umumnya oseng-oseng mercon terdiri dari tetelan dan daging dengan jumlah tetelan yang lebih banyak.","https://asset.kompas.com/crops/vJ6Ly0-MbWaGsSjrC9wH7X949VE=/45x22:992x654/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/01/22/65ae385f77a63.jpg",https://www.kompas.com/food/read/2024/01/22/170500375/resep-oseng-oseng-mercon-khas-yogyakarta-pakai-tetelan-dan-daging-,"300 gram tetelan, dipresto hingga empuk | 2 lembar daun salam | 2 batang serai, diambil putihnya, dimemarkan | 1 cm lengkuas, dimemarkan | 1 sendok makan kecap manis | 1 sendok teh garam | 1/4 sendok teh merica bubuk | 1/4 sendok teh gula pasir | 400 ml air kaldu | 2 sendok makan minyak, untuk menumis | Artikel Kompas.id | 3 buah cabai merah keriting | 5 buah cabai rawit merah | 5 butir bawang merah | 3 siung bawang putih","Tumis bumbu tumbuk kasar, daun salam, serai, dan lengkuas sampai harum. Masukkan tetelan. Aduk rata. | Tuang kecap manis, garam, merica bubuk, dan gula pasir. Aduk rata. | Tuang air kaldu. Masak sampai matang dan sedikit berkuah."
"Resep Dimsum Udang untuk Disantap Saat Imlek, Mudah Dibuat di Rumah",22-Januari-2024,resep_makanan,Aneka dimsum kini tidak terbatas dijual di restoran chinese food saja. Kamu bisa menemukan makanan kecil ini di restoran biasa hingga minimarket.,"https://asset.kompas.com/crops/0zmYxkKzYteuFaPwkQaCr4xqJ_Q=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/01/22/65adef573fd0b.jpg",https://www.kompas.com/food/read/2024/01/22/143100975/resep-dimsum-udang-untuk-disantap-saat-imlek-mudah-dibuat-di-rumah,"3 sdm kecap asin | 1 sdm minyak wijen | 2 buah cabai merah, cincang halus | 3 sdm cuka beras | 1 sdm gula | 250 gr raw king mentah, kupas dan buang uratnya | 50 gr rebung, iris halus | 1 sdt anggur beras | ¼ sdt lada putih bubuk | 1 sdt gula kastor | 1 sdt garam | 16 kulit dimsum siap pakai | Lihat Foto Potret dimsum di dalam sebuah wadah(Wikipedia/ProjectManhattan ) | Lihat Foto | Potret dimsum di dalam sebuah wadah(Wikipedia/ProjectManhattan )","Buat saus dimsum dengan mencampur kecap asin, minyak wijen, dan sebagian cabai cincang dalam mangkuk. Aduk rata | Masukkan cuka beras, gula pasir, dan sisa cabai merah cincang ke dalam wajan, panaskan hingga gula larut. Angkat dari kompor dan biarkan dingin, tuang ke dalam mangkuk bersih | Buat dimsum dengan mencincang udang dengan food processor hingga agak halus. Pindahkan ke dalam mangkuk, campur semua bahan dimsum, kecuali kulitnya | Letakkan kulit dimsum di atas meja datar, masukkan isi dimsum di tengahnya dan bungkus | Lipat bungkus dimsum di bagian atas hingga membentuk setengah lingkaran. Tekan pinggiran kulit dimsum dengan jari basah sembari mengeritingkan tepinya | Tempatkan dimsum ke dalam kukusan bambu di atas panci berisi air mendidih, tutup. Kukus selama empat hingga lima menit sampai adonan  udang benar-benar matang. Keluarkan dari kukusan dan sajikan segera dan sausnya"
"Resep Mi Goreng Seafood ala Chinese Food, Pakai Wajan Cekung",20-Januari-2024,resep_makanan,Topping seafood pada mi goreng chinese food terdiri dari udang dan cumi. Tips membuat mi goreng yang enak selain bumbu ada pada penggunaan wajan cekung untuk menghasilkan aroma harum.,"https://asset.kompas.com/crops/NB0vmo9K6zm_5-WoyNDaV4qDOxY=/65x23:671x426/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/01/20/65ab82b6ed4f2.jpg",https://www.kompas.com/food/read/2024/01/20/190700775/resep-mi-goreng-seafood-ala-chinese-food-pakai-wajan-cekung,"200 gram mi tekstur lurus dan tebal, rebus dan tiriskan | 1 sendok makan kecap manis | 150 gram udang kupas kecil | 100 gram cumi, dipotong bulat | 1 butir telur, dikocok lepas | 50 gram wortel, dipotong tipis miring | 1 buah tomat, dipotong-potong | 3 batang caisim, dipotong-potong | 1/2 sendok makan kecap asin | 1 sendok makan garam | 1/4 sendok teh merica bubuk | 1 batang daun bawang, dipotong miring | 100 ml air | 2 sendok makan minyak goreng untuk menumis | 1 sendok makan bawang merah goreng untuk taburan | Artikel Kompas.id | 50 gram ebi, diseduh, disangrai | 5 butir bawang merah | 3 siung bawang putih | 3 buah cabai merah keriting | 3 buah cabai rawit merah","Lumuri mi dengan kecap manis. Sisihkan. | Tumis bumbu halus sampai harum. Masukkan udang dan cumi. Tumis sampai berubah warna. Sisihkan dipinggir wajan. | Masukkan telur. Aduk sampai berbutir kasar. Masukkan wortel, tomat, dan caisim. Tumis sampai layu. | Tambahkan air. Masak sampai meresap. Masukkan mi, kecap asin, garam, dan merica bubuk. Aduk rata. Masak sambil diaduk sampai matang. | Matikan api kompor, bambahkan daun bawang. Aduk rata. Sajikan."
"Resep Gabin Tape Original, Cokelat, dan Keju, Cocok untuk Jualan",20-Januari-2024,resep_makanan,Pilih biskuit gabin yang renyah tetapi tidak mudah hancur atau alot saat ditambahkan isian gabin tape.,"https://asset.kompas.com/crops/MViDd2rvkPPyg31oRbJ9MeUMheg=/100x10:917x555/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/01/20/65ab7712c0377.jpg",https://www.kompas.com/food/read/2024/01/20/170800275/resep-gabin-tape-original-cokelat-dan-keju-cocok-untuk-jualan-,"14 lembar biskuit gabin | 250 gram tape singkong, haluskan | 100 gram gula pasir | 50 gram kental manis | 1 sdm tepung terigu | 50 gram dark cooking chocolate, lelehkan | 30 gram keju cheddar parut | Artikel Kompas.id","Gabin tape orisinal, campur tape singkong, gula, kental manis, dan terigu dalam satu mangkuk. Aduk rata. | Ambil satu lembar gabin, tambahkan adonan tape sekitar 50 gram. Tutund engan satu lembar gabin lagi, rapikan pinggirnya. Goreng dengan minyak panas sampai kecoklatan."
"Resep Tahu Lontong, Sajian Mirip Ketoprak dari Jawa Tengah",19-Januari-2024,resep_makanan,"Bahan dan cara membuat tahu lontong khas Blora, Jawa Tengah ini, ternyata mirip dengan ketoprak.","https://asset.kompas.com/crops/69HkEwhCMiHcNHXaQ5FBaT-vBQ0=/0x0:780x390/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2013/10/31/1621287lontong-tahuu780x390.jpg",https://www.kompas.com/food/read/2024/01/19/170500575/resep-tahu-lontong-sajian-mirip-ketoprak-dari-jawa-tengah,"2 buah tahu china ukuran 4 cm x 4 cm, potong dan goreng | 200 gr tauge | 500 ml air panas untuk merendam tauge | 3 siung bawang putih | 3 buah cabai rawit | 50 gr kacang tanah | 1 sdm gula merah, iris | 100 ml kecap manis | 1 sdt cuka | 1 sdt garam | Lontong secukupnya","Rendam tauge sebentar dan tiriskan | Haluskan bawang putih, cabai rawit, kacang tanah, dan gula merah. Campurkan dengan kecap manis, cuka, dan garam. Aduk hingga rata | Potong lontong seragam, tata di piring saji bersama tahu dan tauge. Siram saus kecap berbumbu di atasnya | Sajikan tahu lontong dengan teh atau kopi hangat"
"Resep Lumpia Isi Ayam Rebung, Makanan Imlek yang Bermakna Keberuntungan",19-Januari-2024,resep_makanan,"Lumpia yang disajikan saat imlek biasanya berisi daging babi, jamur, dan sayuran. Kamu juga bisa mengganti daging babi dengan daging ayam jika ingin menyantap lumpia versi halal.","https://asset.kompas.com/crops/_d5bTbCep7QbCoBT6kPQOWCkxp0=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/08/12/64d7863019413.jpeg",https://www.kompas.com/food/read/2024/01/19/103100875/resep-lumpia-isi-ayam-rebung-makanan-imlek-yang-bermakna-keberuntungan,"5 siung bawang merah (cincang halus) | 4 siung bawang putih (cincang halus) | 200 gram udang segar (cincang kasar) | 150 gram daging ayam (rebus lalu potong dadu) | 500 gram rebung (rebus lalu iris halus) | 2 butir telur ayam | 50 gram ebi (seduh dengan air panas lalu cincang kasar) | 3 sendok makan kecap manis | 1 sendok teh garam | 1/2 sendok teh merica | 1 sendok makan gula pasir | 100 mililiter air kaldu | 3 sendok makan minyak goreng | Lihat Foto | 3 siung bawang putih (cincang) | 2 sendok makan gula merah (iris halus) | 2 sendok makan kecap asin | 2 sendok makan sagu tapioka (larutkan dengan 5 sendok makan air bersih) | Air bersih secukupnya | Resep Kue Keranjang Goreng, Camilan Praktis untuk Imlek | Resep Dadar Gulung Isi Kue Keranjang, Santapan Legit untuk Imlek","Tumis bawang merah dan bawang putih hingga harum, lalu masukkan udang dan masak hingga udang berubah warna menjadi kemerahan | Masukkan bahan isian lumpia satu persatu sembari diaduk bersama air kaldu. Koreksi rasa isian dengan tambahan garam dan penyedap | Ambil selembar kulit lumpia, lalu masukkaan dua sendok makan isian. Lipat dan gulung kulit lumpia hingga isian tertutup sempurna. Gunakan sedikit larutan terigu untuk merekatkan kulit lumpia | Goreng lumpia di dalam minyak goreng panas hingga berwarna kuning kecoklatan, lalu angkat dan sajikan dengan saus cocolan"
"Resep Nasi Goreng Cabai Kering, Bisa untuk Bekal Kantor",19-Januari-2024,resep_makanan,Kamu bisa memanfaatkan cabai kering selama harga cabai sedang mahal. Tambahkan bahan protein lain seperti jamur agar lebih lengkap dari segi gizi.,"https://asset.kompas.com/crops/ENyMnpvgXHw4w0AXrapKXw6DTG8=/202x66:1000x599/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/05/07/6456a450d2edd.jpg",https://www.kompas.com/food/read/2024/01/19/083400075/resep-nasi-goreng-cabai-kering-bisa-untuk-bekal-kantor-,"3 siung bawang putih, cincang halus | 5 butir bawang merah, iris tipis | 2 buah cabai kering, cincang kasar | 1 kaleng tuna in water | 50 gram buncis, potong 1cm | 50 gram jamur kaleng, potong-potong | 400 gram nasi putih | 2 sendok makan saus tiram | 2 sendok makan kecap manis | 1/2 sendok teh garam | 1/4 sendok teh merica bubuk | 1 sendok makan minyak untuk menumis | Artikel Kompas.id","Tumis bawang putih dan bawang merah sampai harum. Masukkan cabai kering. Aduk rata. Tambahkan tuna kaleng, buncis, dan jamur. Aduk rata. | Masukkan nasi. Aduk rata. Bubuhi saus tiram, kecap manis, garam, dan merica bubuk. Aduk rata."
"Resep Donat Meses Klasik, Favorit Banyak Orang",18-Januari-2024,resep_makanan,"Jika sudah berhasil membuat donat lembut, maka meses bisa diganti jadi berbagai topping lainnya.","https://asset.kompas.com/crops/RRocQuBP8FWe2wfp8-r1GiAJMZE=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/01/18/65a8d11de3483.jpg",https://www.kompas.com/food/read/2024/01/18/191500975/resep-donat-meses-klasik-favorit-banyak-orang-,"300 gram tepung terigu protein protein tinggi | 100 gram tepung terigu protein sedang | 1 sendok teh ragi instan | 15 gram susu bubuk | 40 gram gula pasir | 1 butir telur | 325 ml air es | 30 gram margarin | 1 sendok teh garam | minyak padat untuk menggoreng | Artikel Kompas.id | 200 gram cokelat masak pekat, dilelehkan | 250 gram meises coklat","Aduk tepung terigu, ragi instan, susu bubuk, dan gula pasir. Aduk rata. Tambahkan telur dan air es sedikit-sedikit sambil diuleni sampai kalis. Masukkan margarin dan garam. | Uleni sampai elastis. Diamkan 15 menit. | Kempiskan adonan. Timbang masing-masing 40 gram. Bulatkan dan diamkan 10 menit. | Pipihkan adonan dan lubangi tengahnya. Letakkan diloyang yang ditabur tepung terigu. Diamkan 30 menit sampai mengembang. | Goreng dalam minyak padat yang sudah dipanaskan sampai matang. Angkat dan tiriskan. | Celup ke cokelat masak pekat leleh. Tabur meises."
"Resep Terong Cobek, Sambal Sayur Lezat dan Cepat Buatnya",18-Januari-2024,resep_makanan,Kamu hanya butuh bahan sederhana untuk membuat sambal kemudian hancurkan terung rebus dalam cobek yang sama dengan tempat cobek sambal.,"https://asset.kompas.com/crops/ez9vQzQ4fTtkL6elgrmieCEPBJE=/105x80:905x613/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/01/18/65a8b889a8ca6.jpg",https://www.kompas.com/food/read/2024/01/18/171200975/resep-terong-cobek-sambal-sayur-lezat-dan-cepat-buatnya,"4 terung gelating, rebus, tiriskan | 3 cabai merah keriting | 3 cabai rawit hijau | 1 siung bawang putih | 2 ruas jari kencur | 1 sdt terasi bakar | 1 sdt garam | 1 sdm gula merah | Artikel Kompas.id","Haluskan cabai merah, cabai rawit, bawang putih, kencur, terasi, dan garam. Masukkan terung, rebus, dan ulek sampai rata. | Masukkan gula merah, haluskan hingga semua tercampur rata, siap disantap."
"Resep Ikan Goreng Tepung Saus Tomat, Ide Lauk Makan Anak",18-Januari-2024,resep_makanan,Resep ikan goreng tepung saus tomat ini mirip dengan masakan restoran chinese food.,"https://asset.kompas.com/crops/9Ffm6I7QzudixjaQVxsRvqJJ3LM=/2x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/01/18/65a8b54b900cf.jpg",https://www.kompas.com/food/read/2024/01/18/161800475/resep-ikan-goreng-tepung-saus-tomat-ide-lauk-makan-anak-,"300 gram ikan nila fillet, potong ikan 2x2 cm, | 100 gram tepung maizena | Artikel Kompas.id | 1/2 buah bawang bombai, cincang halus | 3 buah tomat, rebus, kupas, buang biji, cincang | 200 ml air | 3 sendok makan saus tomat | 3/4 sendok teh garam | 1/2 sendok teh merica bubuk | 1/2 sendok teh gula pasir | 1 sendok teh oregano | 1 sendok teh basil","Masak saus, tumis bawang bombai sampai harum. Masukkan tomat. Aduk rata. Tambahkan air. Aduk hingga mendidih. | Masukkan saus tomat, garam, merica, gula, oregano, dan basil. Aduk hingga meletup-letup. Sisihkan. | Balurkan ikan di atas tepung maizena. Goreng sampai kecokelatan. Sajikan ikan goreng dengan sausnya."
"Resep Bebek Peking, Makanan Imlek yang Melambangkan Kesetiaan",18-Januari-2024,resep_makanan,"Jelang Imlek, kamu bisa membuat bebek peking untuk makanan perayaan Tahun Baru China nanti.","https://asset.kompas.com/crops/uTuCNcKAv55aBFlNJIvUORY-FXc=/0x1:1000x668/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/01/18/65a8c8e0afe1b.jpg",https://www.kompas.com/food/read/2024/01/18/153100175/resep-bebek-peking-makanan-imlek-yang-melambangkan-kesetiaan,"1 sdm kecap asin | 2 sdm madu, dibagi | 2 sdm ditambah 1 sdt chinese five spices | 2 sdm garam | 2 sdt soda kue | 1 ekor bebek utuh | 32 ml saus hoisin | 1,8 liter air mendidih, dibagi | Timun | Wortel | Daun Bawang, iris tipis | Lihat Foto | Ilustrasi bebek panggang.(DOK.SHUTTERSTOCK/Mochiendut)","Campur kecap asin, satu sendok makan madu, satu sendok teh chinese five spices dalam mangkuk kecil hingga tercampur. Sisihkan. Aduk garam dan soda kue dalam mangkuk kecil. | Siapkan loyang, lapisi dengan tisu, lalu letakkan rak kawat di atasnya. Taruh bebek, tepuk-tepuk dengan tisu hingga kering. | Buang sisa lemak dari daging bebek dengan hati-hati, lalu olesi dengan capuran bumbu yang sudah disiapkan. | Dinginkan bebek minimal 12 jam dan maksimal 24 jam. | Aduk saus hoisin dan sisa madu, juga chinese five spices dalam mangkuk kecil, baluri ke daging bebek. | Tempatkan bebek di mangkuk besar tahan panas, siram dengan air mendidih dari dada hingga bagian sayap bebek. Tepuk-tepuk dengan tisu hingga kering. Dinginkan kembali selama 12-24 jam. | Panaskan oven suhu 176 derajat celsius. Panggang bebek hingga garing dan berwarna coklat keemasan sekitar satu jam. | Turunkan suhu oven menjadi 121 derajat celsius dan lanjutkan memasak bebek selama 30-45 menit. | Keluarkan bebek dari dalam oven dan diamkan di suhu ruang selama 30-45 menit. Sajikan dengan pelengkap."
"Resep Kue Ku Ubi, Kue Tradisional yang Dicari Saat Imlek",18-Januari-2024,resep_makanan,"Cara membuat kue ku ini terdiri dari tiga tahap, membuat kulit, isian, dan penyelsaian atau memgkus isi dengan kulitnya lalu dikukus.","https://asset.kompas.com/crops/7MNCsx19KlqFf2MaWvu9OHLBeBY=/106x0:948x561/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/01/17/65a7cd37bea4a.jpg",https://www.kompas.com/food/read/2024/01/18/083600675/resep-kue-ku-ubi-kue-tradisional-yang-dicari-saat-imlek-,"125 gr ubi jalar, kukus, haluskan | 225 gr tepung ketan | 75 gr gula pasir halus | Setengah sdt garam | 180 ml santan hangat dari seperempat butir kelapa diberi setengah sdt pewarna merah | Daun pisang untuk alas | Resep Cenil, Kue Tradisional Pasar Berbahan Dasar Tepung Sagu yang Masih Banyak Disukai Artikel Kompas.id | Resep Cenil, Kue Tradisional Pasar Berbahan Dasar Tepung Sagu yang Masih Banyak Disukai | Artikel Kompas.id | 125 gr kacang hijau, rendam minimal sejam, kukus 25 menit | 200 ml santan dari setengah butir kelapa | 100 gr gula pasir | 1 lembar daun pandan","Bikin kulit kue ku dulu. Aduk ubi kukus, tepung ketan, gula, dan garam. | Masukkan santan hangat yang sudah diberi pewarna sedikit demi sedikit ke adonan ubi sambil terus uleni hingga adonan licin dan tidak melekat. | Lanjutkan membuat isian, haluskan kacang hijau kukus lagi bersama santan. Tambahkan gula pasir dan garam. Masak dengan api kecil sambil diaduk. Masukkan daun pandan, aduk sampai isian licin. Dinginkan bentuk jadi bola-bila ukuran sedang. | Penyelesaian, ambil sedikit adonan kulit, pipihkan, dan berisi adonan isi. Bentuk bulat lalu masukkan ke dalam cetakan kue ku yang sudah ditabur tepung ketan. Letakkan di atas daun pisang yang sudah diolesi minyak. | Kukus kue ku dengan api sedang selama 15 menit sampai matang. Buka kukusan setiap tiga menit. Selagi panas, olesi permukaanya dengan minyak."
"Resep Telur Oseng Pete Kemangi, Cocok Jadi Lauk Nasi Liwet",18-Januari-2024,resep_makanan,"Ada beberapa bahan tambahan agar telur oseng pete bertambah gurih dan aromanya nikmat. Di antaranya bawang merah dan putih, lengkuas, santan, dan cabai.","https://asset.kompas.com/crops/ITmrgynoXtj65oHYNUpCDmiLaCk=/71x46:629x418/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/01/17/65a7c3cf24897.jpg",https://www.kompas.com/food/read/2024/01/18/072900975/resep-telur-oseng-pete-kemangi-cocok-jadi-lauk-nasi-liwet,"6 butir telur | 3 siung bawang putih, iris tipis | 5 butir bawang merah, iris tipis | 2 lembar daun salam | 2 cm lengkuas, memarkan | 2 buah cabai hijau besar, potong tipis panjang | 1 buah cabai merah besar, potong tipis panjang | 15 buah petai, potong panjang | 250 ml santan, dari 1/4 btr kelapa | 1,25 sendok teh garam | Setengah sendok teh gula pasir | Seperempat sendok teh merica bubuk | 2 batang kemanggi, petiki daunnya | 2 sendok makan minyak, untuk menumis | Resep Tongseng Ayam Gurih Lezat Menambah Semangat Makan | Artikel Kompas.id","Ceplok telur satu per satu. Sisihkan. | Tumis bawang putih, bawang merah, daun salam, dan lengkuas sampai harum. | Masukkan cabai hijau, cabai merah, dan petai. Aduk sampai layu dan harum. Tambahkan telur. Aduk rata. | Tuang santan. Bubuhi garam, gula pasir, dan merica bubuk. Tambahkan kemangi. Masak sampai matang dan meresap"
